order_id,sku,quantity,order_date,unit_product_price,demand
ORD173297,ADM,1,2025-09-22,20.0,High
ORD142609,CXQ,8,2025-12-05,17.0,High
ORD126924,SPG,6,2025-12-21,25.0,Medium
ORD129704,NFQ,2,2025-10-29,10.0,High
ORD119943,CXQ,3,2025-07-25,17.0,High
ORD137485,NRZ,8,2025-07-10,18.0,High
ORD134628,YYO,7,2025-09-22,13.0,High
ORD127351,ILE,2,2025-12-24,14.0,Medium
ORD157009,NFQ,4,2025-10-27,10.0,High
ORD192074,LMQ,4,2025-11-25,20.0,High
ORD181933,IFG,4,2026-01-26,23.0,High
ORD160803,ZGM,2,2025-08-14,17.0,High
ORD192180,LPS,5,2025-07-03,25.0,High
ORD183945,JVR,4,2025-11-30,17.0,Medium
ORD169744,YZD,4,2025-07-28,15.0,High
ORD149696,RYE,2,2025-11-30,16.0,High
ORD180678,FKQ,2,2026-04-04,13.0,High
ORD145378,QJK,2,2025-07-03,23.0,Low
ORD125909,OYF,1,2026-03-27,6.0,High
ORD176618,SPC,3,2025-10-27,7.0,High
ORD141400,SCN,2,2026-04-19,20.0,High
ORD126798,LER,3,2026-02-20,20.0,High
ORD148178,RNZ,1,2025-10-12,10.0,Medium
ORD142759,IGP,5,2025-10-03,9.0,High
ORD113277,RIJ,9,2025-09-10,12.0,Low
ORD165390,FLH,5,2025-07-13,10.0,High
ORD191438,TRB,3,2026-03-12,12.0,Medium
ORD152085,TRB,4,2025-08-19,12.0,Medium
ORD163988,RCW,2,2025-06-06,23.0,High
ORD180568,PKF,5,2026-04-18,16.0,Medium
ORD184360,OJI,1,2026-03-28,12.0,Medium
ORD178998,BRX,3,2026-02-27,15.0,Low
ORD144548,SPV,10,2025-11-01,6.0,High
ORD125601,OYF,9,2025-11-07,6.0,High
ORD148223,WOW,3,2026-04-01,15.0,High
ORD133631,RBX,4,2026-03-16,21.0,High
ORD147855,RNL,6,2025-06-12,19.0,High
ORD112146,KYB,3,2025-06-17,18.0,Medium
ORD146841,TAW,2,2025-12-04,17.0,Medium
ORD189079,XJB,2,2025-10-18,8.0,Low
ORD114548,AFY,2,2026-02-19,16.0,Low
ORD111004,FCY,2,2026-04-22,18.0,High
ORD137453,LMQ,3,2025-12-25,20.0,High
ORD110603,LER,2,2026-03-16,20.0,High
ORD113633,JVR,3,2026-01-02,17.0,Medium
ORD188131,OZB,3,2025-07-08,19.0,High
ORD155372,QAG,3,2026-03-12,18.0,High
ORD129323,JZT,10,2025-11-10,17.0,High
ORD187298,FNU,3,2025-06-16,8.0,Low
ORD105096,SCN,2,2025-12-22,20.0,High
ORD145715,WXE,6,2025-12-16,12.0,High
ORD137644,LER,5,2026-05-07,20.0,High
ORD119361,XMO,3,2025-08-18,24.0,Medium
ORD118326,LER,1,2025-11-14,20.0,High
ORD126646,JUG,3,2025-06-19,17.0,High
ORD179989,SCN,1,2025-11-06,20.0,High
ORD119888,FKQ,5,2026-01-16,13.0,High
ORD174477,OQN,2,2026-04-13,18.0,High
ORD197395,FCY,3,2025-12-17,18.0,High
ORD158970,WRS,3,2026-01-14,18.0,High
ORD112045,EOS,4,2026-01-10,25.0,Low
ORD167673,JUC,1,2026-04-09,10.0,Medium
ORD194008,WAN,2,2026-05-25,25.0,Medium
ORD182176,OQN,1,2025-10-03,18.0,High
ORD199389,NUD,2,2025-09-04,11.0,High
ORD107282,CQK,2,2026-03-26,7.0,Medium
ORD187917,FLH,1,2025-11-17,10.0,High
ORD138533,FLH,6,2025-06-18,10.0,High
ORD174754,BES,3,2026-03-19,15.0,High
ORD194779,NRZ,4,2025-09-19,18.0,High
ORD196102,PBM,6,2026-04-12,19.0,Medium
ORD142072,JLQ,5,2026-05-12,23.0,High
ORD134599,NRP,3,2025-09-25,15.0,High
ORD188219,EJV,8,2025-07-25,17.0,Low
ORD153927,JZT,2,2026-01-17,17.0,High
ORD123490,CSM,3,2025-11-23,14.0,Medium
ORD104771,SPC,4,2025-08-09,7.0,High
ORD183178,JUG,6,2026-05-20,17.0,High
ORD186322,INT,4,2025-08-12,18.0,Low
ORD149172,JZT,3,2026-04-24,17.0,High
ORD161141,NRP,5,2025-06-15,15.0,High
ORD167226,JLQ,2,2025-08-01,23.0,High
ORD163097,ADM,3,2025-12-06,20.0,High
ORD189976,YBM,2,2025-08-06,5.0,Low
ORD178176,LAU,9,2026-01-06,5.0,High
ORD174758,MZV,3,2025-06-11,8.0,Medium
ORD115343,UYZ,1,2025-07-02,22.0,Low
ORD114036,IWO,6,2025-07-26,17.0,Low
ORD157819,YYO,9,2026-05-20,13.0,High
ORD169322,WRS,3,2025-12-26,18.0,High
ORD113566,CSM,6,2025-08-21,14.0,Medium
ORD188274,RYE,1,2025-06-02,16.0,High
ORD133155,RYE,2,2025-09-10,16.0,High
ORD114251,ZQH,2,2025-10-31,9.0,High
ORD194597,NRP,6,2026-04-09,15.0,High
ORD183446,BES,1,2026-04-26,15.0,High
ORD182772,FLH,8,2025-09-13,10.0,High
ORD199965,ZQH,1,2026-05-27,9.0,High
ORD167844,XVX,1,2025-09-18,23.0,High
ORD169615,RYE,1,2025-10-07,16.0,High
ORD117357,ADM,6,2025-11-28,20.0,High
ORD142421,WEK,9,2025-12-19,14.0,Medium
ORD114776,MGM,8,2025-06-08,12.0,Low
ORD167417,LER,4,2026-03-10,20.0,High
ORD166220,JPK,4,2026-01-19,19.0,Medium
ORD126291,CWA,4,2025-07-24,20.0,High
ORD151232,WRS,3,2025-07-23,18.0,High
ORD115214,RNL,1,2026-01-16,19.0,High
ORD197502,NTQ,4,2026-05-08,10.0,Low
ORD187077,RBX,4,2026-04-07,21.0,High
ORD129580,LMQ,1,2025-10-13,20.0,High
ORD134082,GWD,1,2025-07-24,24.0,High
ORD140499,VMG,2,2026-01-15,22.0,Medium
ORD100583,OZB,10,2025-07-16,19.0,High
ORD142550,PKF,2,2025-08-12,16.0,Medium
ORD157132,NUD,3,2026-02-10,11.0,High
ORD178957,QAG,9,2026-01-08,18.0,High
ORD114523,SPG,1,2025-06-21,25.0,Medium
ORD182257,KRU,6,2026-01-02,16.0,Low
ORD124400,FLH,10,2026-05-20,10.0,High
ORD116780,SPG,2,2025-06-01,25.0,Medium
ORD195120,RBX,1,2026-05-05,21.0,High
ORD113376,RNZ,1,2025-07-06,10.0,Medium
ORD123187,WAN,1,2025-07-24,25.0,Medium
ORD157161,NFQ,7,2025-11-18,10.0,High
ORD180662,MDN,4,2026-05-22,14.0,High
ORD193436,CGW,3,2025-08-06,11.0,Medium
ORD170918,NTQ,3,2025-10-30,10.0,Low
ORD126755,OJI,6,2025-10-18,12.0,Medium
ORD111401,KCJ,3,2025-06-06,10.0,High
ORD127345,QMW,10,2025-09-03,25.0,High
ORD107179,WXE,3,2026-01-24,12.0,High
ORD112825,FNU,2,2025-08-13,8.0,Low
ORD172033,FJZ,7,2025-06-12,12.0,Medium
ORD193807,FKQ,7,2026-05-09,13.0,High
ORD188682,IGP,2,2026-05-29,9.0,High
ORD122095,XVX,10,2025-07-18,23.0,High
ORD170321,LMQ,5,2025-08-16,20.0,High
ORD167124,MDN,1,2025-10-29,14.0,High
ORD180444,MDN,2,2025-06-18,14.0,High
ORD100558,CBB,4,2025-07-09,20.0,High
ORD156982,LER,4,2025-11-02,20.0,High
ORD185191,LMQ,3,2025-09-12,20.0,High
ORD110702,CWA,8,2026-03-23,20.0,High
ORD192872,PBM,2,2025-10-17,19.0,Medium
ORD118809,CWA,3,2025-11-10,20.0,High
ORD157399,WXE,6,2026-05-01,12.0,High
ORD135800,TAW,4,2026-03-03,17.0,Medium
ORD179373,NFQ,2,2026-04-21,10.0,High
ORD157016,ZGM,3,2025-08-07,17.0,High
ORD160682,SNC,7,2025-08-31,12.0,High
ORD166550,OQN,3,2026-03-28,18.0,High
ORD154664,HGC,1,2026-05-27,14.0,Low
ORD199571,ZQH,7,2025-11-09,9.0,High
ORD130202,JVR,2,2025-08-23,17.0,Medium
ORD113687,SMS,3,2025-10-01,23.0,Medium
ORD175861,KCJ,7,2025-09-20,10.0,High
ORD190919,GRT,10,2026-01-24,8.0,Medium
ORD170688,LMQ,2,2025-10-27,20.0,High
ORD135754,WXE,10,2025-12-29,12.0,High
ORD192802,FLH,8,2025-09-22,10.0,High
ORD188193,RCW,2,2026-04-27,23.0,High
ORD139711,ZQH,2,2026-03-02,9.0,High
ORD178565,IFG,9,2025-10-06,23.0,High
ORD122921,CSM,3,2025-12-28,14.0,Medium
ORD103675,WXE,4,2025-06-18,12.0,High
ORD105342,WRS,4,2025-11-10,18.0,High
ORD167784,EVW,4,2025-09-09,7.0,High
ORD102024,VGB,2,2026-05-03,6.0,Low
ORD111423,SPC,1,2025-07-22,7.0,High
ORD103323,QMW,2,2025-09-11,25.0,High
ORD142504,IFG,2,2025-07-12,23.0,High
ORD179684,SNC,7,2026-02-09,12.0,High
ORD103808,GWD,7,2025-08-24,24.0,High
ORD149723,AFY,3,2026-03-13,16.0,Low
ORD171642,VKI,3,2026-03-09,6.0,Medium
ORD170315,DXB,2,2026-02-03,8.0,High
ORD187655,FLH,4,2025-08-02,10.0,High
ORD155948,YOK,3,2026-01-25,14.0,Medium
ORD199263,OZB,9,2025-09-25,19.0,High
ORD171213,CQO,3,2026-04-29,5.0,High
ORD140991,ZQH,6,2026-04-28,9.0,High
ORD192272,OYF,5,2025-11-16,6.0,High
ORD158623,OZB,3,2025-09-07,19.0,High
ORD174487,RYE,2,2026-01-02,16.0,High
ORD133937,WAN,7,2025-12-26,25.0,Medium
ORD136409,FFE,4,2026-05-04,5.0,Medium
ORD181414,DXB,9,2025-08-09,8.0,High
ORD164763,NMS,1,2026-03-31,16.0,Low
ORD108148,DXB,2,2025-11-30,8.0,High
ORD186747,WXE,1,2026-02-02,12.0,High
ORD124071,IFG,4,2025-07-14,23.0,High
ORD187678,WXE,4,2025-07-13,12.0,High
ORD130816,LYE,4,2026-03-04,19.0,Low
ORD125668,ZQH,7,2026-03-18,9.0,High
ORD137900,WRS,8,2025-09-05,18.0,High
ORD151733,LPS,3,2025-08-11,25.0,High
ORD146415,FLH,1,2025-07-05,10.0,High
ORD132401,BES,2,2026-01-29,15.0,High
ORD123065,BES,4,2025-09-25,15.0,High
ORD196633,ZQH,7,2026-04-28,9.0,High
ORD164272,LAU,1,2026-05-06,5.0,High
ORD119589,FKQ,2,2025-09-25,13.0,High
ORD150381,MZV,8,2025-11-10,8.0,Medium
ORD148874,MDN,3,2026-01-13,14.0,High
ORD154862,RNL,2,2025-12-28,19.0,High
ORD103684,BES,1,2026-04-09,15.0,High
ORD189120,DXB,10,2025-10-11,8.0,High
ORD195366,EVW,5,2025-08-23,7.0,High
ORD199600,LMQ,2,2025-06-01,20.0,High
ORD151753,RCW,3,2025-09-09,23.0,High
ORD116407,OVY,2,2025-10-29,8.0,Medium
ORD126591,NUD,2,2025-11-15,11.0,High
ORD198884,ILE,2,2025-11-26,14.0,Medium
ORD182614,LER,3,2025-11-24,20.0,High
ORD181303,YYO,2,2025-10-16,13.0,High
ORD147918,LPS,3,2025-08-25,25.0,High
ORD192417,OQN,1,2025-07-24,18.0,High
ORD150420,JZT,3,2025-07-19,17.0,High
ORD141248,LAU,4,2025-09-14,5.0,High
ORD110674,PSJ,8,2025-10-29,7.0,High
ORD101248,JUG,2,2026-03-25,17.0,High
ORD180998,LAU,2,2026-01-15,5.0,High
ORD172528,PSJ,8,2026-02-19,7.0,High
ORD183394,CXQ,7,2026-01-12,17.0,High
ORD120445,HSD,2,2025-06-29,10.0,High
ORD143092,FCY,1,2025-09-28,18.0,High
ORD169830,NUD,1,2026-03-27,11.0,High
ORD151167,RNL,2,2025-12-14,19.0,High
ORD156972,WRS,6,2026-03-29,18.0,High
ORD100570,ZGM,2,2026-02-20,17.0,High
ORD188433,FLH,4,2025-08-26,10.0,High
ORD119375,CSM,6,2026-04-17,14.0,Medium
ORD167998,NRZ,3,2025-08-29,18.0,High
ORD122948,NRZ,1,2025-07-27,18.0,High
ORD128008,OQN,1,2025-09-23,18.0,High
ORD134544,RNL,10,2026-05-27,19.0,High
ORD157989,TAW,1,2025-07-10,17.0,Medium
ORD168983,NFQ,8,2025-10-07,10.0,High
ORD127552,JLQ,4,2025-07-29,23.0,High
ORD157376,BES,7,2026-03-01,15.0,High
ORD169514,OZB,4,2025-09-11,19.0,High
ORD125114,VKI,7,2025-06-21,6.0,Medium
ORD193839,YYO,5,2026-01-22,13.0,High
ORD169622,PKF,1,2025-12-07,16.0,Medium
ORD101141,QMW,2,2025-12-17,25.0,High
ORD145289,NFQ,3,2025-06-21,10.0,High
ORD147373,JVR,2,2026-05-10,17.0,Medium
ORD145809,NUD,8,2025-07-04,11.0,High
ORD142785,RBX,3,2025-11-30,21.0,High
ORD148671,CQO,3,2026-04-06,5.0,High
ORD133776,GWD,2,2025-11-19,24.0,High
ORD151519,OVY,4,2025-12-30,8.0,Medium
ORD195802,LPS,1,2025-09-02,25.0,High
ORD125195,GZE,4,2026-04-01,15.0,Medium
ORD174411,IGP,3,2025-12-29,9.0,High
ORD113572,SPC,1,2025-09-20,7.0,High
ORD170337,SNC,1,2025-07-25,12.0,High
ORD123157,GWD,2,2025-06-24,24.0,High
ORD123084,ADM,8,2025-08-30,20.0,High
ORD138660,OYF,1,2025-09-20,6.0,High
ORD162675,SPC,1,2026-05-22,7.0,High
ORD125818,GYW,3,2025-10-24,24.0,Low
ORD185495,EVW,3,2025-08-27,7.0,High
ORD172491,IGP,10,2025-07-14,9.0,High
ORD168817,IFG,3,2025-06-14,23.0,High
ORD188224,KCJ,5,2026-01-11,10.0,High
ORD199823,FLH,3,2025-10-10,10.0,High
ORD129343,CQO,4,2026-01-06,5.0,High
ORD139277,IFG,3,2026-03-23,23.0,High
ORD127292,CEG,2,2025-06-25,15.0,High
ORD161552,ZGM,1,2025-06-04,17.0,High
ORD131016,FCY,2,2026-01-14,18.0,High
ORD170306,WOW,1,2025-12-20,15.0,High
ORD132649,PSJ,2,2025-07-01,7.0,High
ORD119555,FCY,4,2026-05-31,18.0,High
ORD125814,WEK,7,2025-08-12,14.0,Medium
ORD111942,JPK,1,2025-10-25,19.0,Medium
ORD196325,GIJ,6,2026-02-04,18.0,Low
ORD108137,RNL,5,2025-06-08,19.0,High
ORD156525,CQO,4,2025-12-27,5.0,High
ORD139344,MZV,4,2026-01-05,8.0,Medium
ORD138128,TAW,8,2025-06-29,17.0,Medium
ORD159247,OJI,2,2025-10-29,12.0,Medium
ORD175355,CEG,4,2026-02-18,15.0,High
ORD128021,CWA,5,2025-09-08,20.0,High
ORD174914,YZD,4,2025-09-06,15.0,High
ORD141794,MDN,2,2025-09-22,14.0,High
ORD189951,SPC,3,2026-04-01,7.0,High
ORD119284,JZT,1,2025-09-29,17.0,High
ORD116623,LAU,3,2025-07-28,5.0,High
ORD144342,IGP,3,2026-01-27,9.0,High
ORD191211,CBB,3,2026-04-30,20.0,High
ORD167800,LMQ,1,2026-01-07,20.0,High
ORD170891,WXE,10,2026-01-23,12.0,High
ORD179949,QIE,4,2026-05-26,7.0,Low
ORD111579,LMQ,1,2025-10-06,20.0,High
ORD151968,HSD,6,2025-12-18,10.0,High
ORD128511,WXE,2,2025-08-26,12.0,High
ORD101162,BKE,5,2025-11-10,20.0,Medium
ORD141532,IFG,6,2026-04-12,23.0,High
ORD183385,KCJ,6,2026-02-11,10.0,High
ORD132565,ZQH,4,2025-08-05,9.0,High
ORD159787,CAT,8,2026-01-27,12.0,Low
ORD108321,HGC,1,2025-08-10,14.0,Low
ORD139102,OZB,2,2025-08-02,19.0,High
ORD189415,MZV,1,2025-11-22,8.0,Medium
ORD158478,ILE,4,2026-02-15,14.0,Medium
ORD195568,GWD,9,2025-09-14,24.0,High
ORD120730,MBW,7,2026-05-21,9.0,Medium
ORD174071,RCW,3,2025-09-22,23.0,High
ORD173964,IGP,4,2026-01-07,9.0,High
ORD157151,MDN,6,2025-07-31,14.0,High
ORD181335,OYF,2,2025-09-07,6.0,High
ORD112021,QMW,1,2025-10-04,25.0,High
ORD116263,HQD,6,2025-12-09,11.0,Low
ORD136775,ZUW,8,2026-04-06,22.0,Medium
ORD182119,CEG,6,2025-09-10,15.0,High
ORD174076,JPK,3,2025-06-06,19.0,Medium
ORD139627,YZD,2,2025-09-23,15.0,High
ORD194449,WOW,3,2025-12-02,15.0,High
ORD149577,UHR,3,2025-06-26,9.0,Low
ORD102688,BKE,2,2025-11-07,20.0,Medium
ORD117356,UHR,5,2025-10-20,9.0,Low
ORD158727,WFV,3,2026-02-10,6.0,High
ORD176226,OYF,3,2025-08-17,6.0,High
ORD102675,FLH,4,2025-08-21,10.0,High
ORD109598,SPC,5,2026-04-03,7.0,High
ORD182985,NRZ,7,2025-09-03,18.0,High
ORD132090,RNZ,2,2026-05-11,10.0,Medium
ORD173148,QMW,8,2026-05-18,25.0,High
ORD118146,WAN,3,2026-01-08,25.0,Medium
ORD110111,SNC,8,2026-05-02,12.0,High
ORD183114,FCY,8,2026-05-03,18.0,High
ORD138835,RCW,2,2026-05-10,23.0,High
ORD141533,FNU,7,2026-01-02,8.0,Low
ORD156646,BES,5,2026-03-30,15.0,High
ORD123415,JZT,4,2026-02-08,17.0,High
ORD111073,CEG,3,2025-09-19,15.0,High
ORD184674,OQN,1,2026-05-10,18.0,High
ORD109338,FCY,3,2025-08-08,18.0,High
ORD142610,NRP,6,2026-01-10,15.0,High
ORD161535,DRD,2,2025-12-19,17.0,Low
ORD156831,FJZ,3,2026-05-14,12.0,Medium
ORD134052,DRD,3,2025-11-10,17.0,Low
ORD176206,SNC,6,2025-06-26,12.0,High
ORD189766,QMW,3,2026-03-26,25.0,High
ORD104401,CXQ,10,2025-10-15,17.0,High
ORD117949,JUC,1,2025-08-23,10.0,Medium
ORD113581,CAT,1,2025-08-09,12.0,Low
ORD193669,EGB,1,2025-08-06,13.0,Low
ORD179832,NFQ,5,2025-09-02,10.0,High
ORD105151,CEG,1,2026-01-13,15.0,High
ORD152624,KCJ,2,2025-06-16,10.0,High
ORD197856,SCN,2,2025-07-13,20.0,High
ORD153371,YZD,5,2025-06-30,15.0,High
ORD140626,LAU,4,2026-03-17,5.0,High
ORD179201,NFQ,4,2025-06-27,10.0,High
ORD190410,HSD,9,2026-02-27,10.0,High
ORD102363,PSJ,5,2025-11-15,7.0,High
ORD159309,YYO,5,2025-09-02,13.0,High
ORD149509,OYF,2,2026-04-21,6.0,High
ORD163080,YYO,1,2025-06-23,13.0,High
ORD104851,PKF,3,2026-03-01,16.0,Medium
ORD148257,JUG,1,2025-10-17,17.0,High
ORD114855,ZQH,3,2025-08-11,9.0,High
ORD100213,YYO,8,2025-10-28,13.0,High
ORD166712,CBB,4,2025-07-27,20.0,High
ORD152203,MZV,4,2025-06-16,8.0,Medium
ORD135237,YYO,2,2026-05-18,13.0,High
ORD169893,FLH,2,2025-11-15,10.0,High
ORD121096,LAU,3,2025-11-27,5.0,High
ORD113442,PKF,3,2025-12-31,16.0,Medium
ORD175038,FFE,3,2026-05-10,5.0,Medium
ORD130280,FLH,9,2025-12-14,10.0,High
ORD114050,NRZ,2,2025-07-22,18.0,High
ORD186908,VMG,5,2026-01-21,22.0,Medium
ORD139268,OQN,2,2025-07-21,18.0,High
ORD117449,SPV,2,2025-12-01,6.0,High
ORD160206,WRS,2,2025-09-01,18.0,High
ORD122625,QMW,3,2026-03-19,25.0,High
ORD182846,QMW,7,2026-03-28,25.0,High
ORD157005,NRZ,9,2025-11-29,18.0,High
ORD186806,FLH,3,2025-06-27,10.0,High
ORD109232,RYE,3,2026-03-28,16.0,High
ORD146903,KCJ,4,2026-03-30,10.0,High
ORD163618,FLH,4,2025-10-11,10.0,High
ORD128851,NUD,1,2025-09-13,11.0,High
ORD181037,SCN,2,2025-07-15,20.0,High
ORD119050,ZUW,3,2026-03-27,22.0,Medium
ORD140897,SPV,1,2026-04-27,6.0,High
ORD197956,WRS,8,2026-01-10,18.0,High
ORD109660,EVW,4,2026-05-15,7.0,High
ORD101224,YBM,4,2025-08-10,5.0,Low
ORD195280,RNL,3,2025-09-17,19.0,High
ORD131230,PBM,3,2025-09-21,19.0,Medium
ORD159488,IFG,4,2025-12-19,23.0,High
ORD197647,QMW,2,2026-04-10,25.0,High
ORD136242,GXL,2,2026-04-29,11.0,Medium
ORD189337,VGB,4,2026-03-10,6.0,Low
ORD173381,LER,3,2026-02-03,20.0,High
ORD191362,KCJ,8,2026-06-01,10.0,High
ORD155506,GRT,4,2025-09-21,8.0,Medium
ORD158232,SPG,9,2026-01-10,25.0,Medium
ORD102852,GXL,1,2026-02-01,11.0,Medium
ORD128290,PKF,6,2026-02-01,16.0,Medium
ORD117410,FLH,6,2026-04-09,10.0,High
ORD184919,PKF,2,2025-11-23,16.0,Medium
ORD193094,OZB,4,2025-08-24,19.0,High
ORD134700,GXL,3,2026-01-18,11.0,Medium
ORD105026,IWO,8,2025-10-20,17.0,Low
ORD133054,RNL,3,2026-02-04,19.0,High
ORD110198,RNL,10,2025-08-31,19.0,High
ORD101382,NUD,2,2025-10-06,11.0,High
ORD169399,IFG,10,2025-06-21,23.0,High
ORD136053,QMW,9,2025-12-12,25.0,High
ORD146105,WFV,3,2025-10-23,6.0,High
ORD106787,FKQ,2,2025-07-14,13.0,High
ORD180553,ADM,2,2026-01-02,20.0,High
ORD192484,OQN,9,2025-11-05,18.0,High
ORD118863,CQK,3,2026-05-04,7.0,Medium
ORD186811,NMS,10,2025-08-03,16.0,Low
ORD197556,ADM,3,2026-03-05,20.0,High
ORD189455,FLH,1,2026-03-04,10.0,High
ORD145743,NRZ,3,2026-03-11,18.0,High
ORD198400,ROB,2,2025-08-25,15.0,Low
ORD151610,QJK,4,2026-03-01,23.0,Low
ORD141452,NUD,8,2025-11-07,11.0,High
ORD126022,BES,2,2025-08-06,15.0,High
ORD188279,NFQ,4,2025-07-07,10.0,High
ORD198289,DXB,6,2026-04-22,8.0,High
ORD152349,ZQH,4,2026-04-02,9.0,High
ORD187263,JLQ,1,2026-02-19,23.0,High
ORD177713,LER,3,2025-11-04,20.0,High
ORD170852,GWD,6,2026-04-24,24.0,High
ORD104477,IGP,2,2025-06-23,9.0,High
ORD192348,NUD,1,2025-12-26,11.0,High
ORD132668,YYO,3,2026-02-05,13.0,High
ORD176089,RNL,2,2026-02-01,19.0,High
ORD103807,IFG,1,2025-07-28,23.0,High
ORD168874,NUD,10,2025-10-20,11.0,High
ORD102719,RBX,1,2025-09-24,21.0,High
ORD158876,SNC,8,2025-12-31,12.0,High
ORD187502,SNC,4,2025-10-23,12.0,High
ORD164358,YZD,4,2025-08-23,15.0,High
ORD104739,VJG,7,2025-11-24,10.0,High
ORD151238,SNY,7,2025-08-31,15.0,Medium
ORD115188,SPC,7,2026-03-17,7.0,High
ORD129793,CQK,1,2025-09-20,7.0,Medium
ORD103581,YZD,1,2025-12-12,15.0,High
ORD155846,XRZ,1,2026-04-04,23.0,Medium
ORD158278,NRP,4,2025-07-11,15.0,High
ORD194983,WXE,2,2026-02-12,12.0,High
ORD155980,LER,7,2026-05-23,20.0,High
ORD137940,DXB,2,2025-08-02,8.0,High
ORD132863,JUG,7,2025-08-29,17.0,High
ORD157662,BES,10,2025-10-29,15.0,High
ORD186185,JVR,1,2025-11-24,17.0,Medium
ORD163246,MDN,1,2026-01-28,14.0,High
ORD107095,SPC,10,2025-11-27,7.0,High
ORD163509,PKF,4,2025-08-08,16.0,Medium
ORD192709,OZB,3,2025-06-13,19.0,High
ORD101071,CBB,8,2025-12-05,20.0,High
ORD144701,TRB,3,2026-05-31,12.0,Medium
ORD118140,YYO,7,2025-08-27,13.0,High
ORD107536,HSD,1,2025-09-27,10.0,High
ORD165848,JZT,2,2025-10-22,17.0,High
ORD135662,WOW,2,2025-08-17,15.0,High
ORD147482,MBW,8,2025-09-09,9.0,Medium
ORD160541,YYO,5,2025-09-01,13.0,High
ORD163400,UYZ,3,2026-05-22,22.0,Low
ORD197273,CWA,3,2026-05-10,20.0,High
ORD178274,CQO,3,2026-05-04,5.0,High
ORD177780,WFV,4,2026-05-28,6.0,High
ORD181753,AFY,2,2025-08-15,16.0,Low
ORD179336,IGP,7,2025-08-21,9.0,High
ORD193801,RCW,9,2026-05-01,23.0,High
ORD123945,WFV,8,2026-03-21,6.0,High
ORD166048,MYU,2,2026-04-04,11.0,Low
ORD112996,FLH,4,2026-04-25,10.0,High
ORD170694,CXQ,3,2025-11-21,17.0,High
ORD135565,LMQ,5,2026-01-21,20.0,High
ORD165503,FLH,4,2025-09-11,10.0,High
ORD157439,EVW,7,2026-03-30,7.0,High
ORD113141,XVX,8,2025-11-08,23.0,High
ORD198994,MDN,7,2025-08-16,14.0,High
ORD165705,YBM,9,2026-05-28,5.0,Low
ORD172269,OVY,1,2026-01-12,8.0,Medium
ORD188920,ZGM,4,2026-03-18,17.0,High
ORD110002,NRZ,2,2025-08-27,18.0,High
ORD141569,FCY,1,2026-02-20,18.0,High
ORD138312,FKQ,2,2026-02-17,13.0,High
ORD110646,CXQ,1,2026-03-01,17.0,High
ORD134641,ZUW,7,2026-04-14,22.0,Medium
ORD194382,VQB,3,2026-02-15,14.0,Low
ORD108422,JPK,2,2025-07-17,19.0,Medium
ORD104537,OIT,4,2026-04-27,20.0,Medium
ORD189917,PSJ,3,2025-08-01,7.0,High
ORD140748,RBX,3,2026-04-18,21.0,High
ORD160746,WRS,8,2026-01-28,18.0,High
ORD129230,RYE,4,2025-08-19,16.0,High
ORD169654,JPK,1,2026-04-30,19.0,Medium
ORD165962,DEW,2,2025-11-17,19.0,Low
ORD110493,IFG,4,2026-01-14,23.0,High
ORD107656,CEG,6,2025-07-13,15.0,High
ORD146407,ZGM,1,2026-04-10,17.0,High
ORD157899,SMS,4,2025-10-13,23.0,Medium
ORD191044,LNZ,10,2025-07-21,12.0,Medium
ORD124330,OYF,3,2025-06-09,6.0,High
ORD189267,DXB,5,2026-01-17,8.0,High
ORD199606,BES,3,2026-03-27,15.0,High
ORD124226,HSD,9,2025-12-16,10.0,High
ORD167679,FKQ,8,2025-12-25,13.0,High
ORD117103,SPV,5,2026-01-28,6.0,High
ORD178221,RYE,2,2025-11-18,16.0,High
ORD104656,JZT,1,2026-03-01,17.0,High
ORD197112,OZB,3,2026-01-16,19.0,High
ORD141346,MZV,5,2026-01-07,8.0,Medium
ORD169850,PSJ,2,2026-03-03,7.0,High
ORD126695,NRZ,5,2025-10-27,18.0,High
ORD159224,EVW,4,2025-08-19,7.0,High
ORD135009,XIM,7,2026-04-25,12.0,Medium
ORD106274,MDN,3,2026-02-01,14.0,High
ORD108111,CBB,4,2025-10-29,20.0,High
ORD186993,SPV,3,2026-04-26,6.0,High
ORD182331,SNC,3,2025-11-04,12.0,High
ORD160119,WXE,10,2026-01-13,12.0,High
ORD118061,IFG,2,2026-04-27,23.0,High
ORD159896,LMQ,6,2025-08-27,20.0,High
ORD118409,WXE,3,2026-01-13,12.0,High
ORD136454,YZD,7,2026-01-23,15.0,High
ORD183853,IWO,4,2025-12-04,17.0,Low
ORD186748,LER,6,2025-11-19,20.0,High
ORD194217,CWE,8,2025-12-28,24.0,Low
ORD114245,ILE,3,2026-03-01,14.0,Medium
ORD105744,PSJ,3,2026-02-14,7.0,High
ORD195611,JZT,3,2026-03-31,17.0,High
ORD163123,WOW,2,2025-12-02,15.0,High
ORD171598,VJG,3,2025-07-09,10.0,High
ORD151513,CEG,2,2026-01-03,15.0,High
ORD187297,LPS,1,2025-12-30,25.0,High
ORD174610,OYF,9,2026-02-11,6.0,High
ORD153695,VQB,1,2026-03-06,14.0,Low
ORD195720,ZQH,4,2025-10-03,9.0,High
ORD152936,GXL,4,2026-02-05,11.0,Medium
ORD120875,ZGM,4,2025-08-02,17.0,High
